type_id,name,daily_upd,daily_creat,update_pct
1830,Nova Auto-Targeting Cruise Missile I,   29.63,   13.50,  68.70
33892,Small Transverse Bulkhead II,   40.00,   18.25,  68.67
3256,Inherent Implants 'Squire' Power Grid Management EG-602,   18.63,    8.50,  68.66
41200,Shadow Serpentis Damage Control,   56.88,   26.00,  68.63
19550,Inherent Implants 'Noble' Hull Upgrades HG-1005,   13.13,    6.00,  68.63
20351,800mm Steel Plates II,   24.00,   11.00,  68.57
52314,Lattice Locked Dekaisogen,   18.00,    8.25,  68.57
37624,Corpii A-Type Small Energy Neutralizer,   31.00,   14.25,  68.51
75282,Compressed Ytirium IV-Grade,   15.75,    7.25,  68.48
2354,Neocoms,   14.38,    6.63,  68.45
92570,Crystalline Polycrase,   40.38,   18.63,  68.43
14063,Shadow Serpentis Kinetic Armor Hardener,   31.88,   14.75,  68.36
22108,Mid-grade Crystal Beta,   18.63,    8.63,  68.35
90592,Unstable Gas Cloud Harvester Mutaplasmid,   52.63,   24.38,  68.34
47802,Unstable Medium Shield Extender Mutaplasmid,   36.38,   16.88,  68.31
31051,Small Auxiliary Nano Pump II,   15.63,    7.25,  68.31
56077,Border-15 'Pochven' Filament,   14.00,    6.50,  68.29
19021,Corpum A-Type Medium Armor Repairer,   22.88,   10.63,  68.28
7451,425mm Carbide Railgun I,   22.88,   10.63,  68.28
31053,Medium Auxiliary Nano Pump II,   17.75,    8.25,  68.27
14061,Shadow Serpentis Explosive Armor Hardener,   40.75,   19.00,  68.20
62398,Compressed Fullerite-C70,   56.00,   26.13,  68.19
60475,Exigent Medium Drone Projection Mutaplasmid,   13.38,    6.25,  68.15
11174,Keres,   13.88,    6.50,  68.10
2621,Inferno Fury Cruise Missile,   21.88,   10.25,  68.09
34290,Polarized Rocket Launcher,   21.00,    9.88,  68.02
37458,Kirin,   17.00,    8.00,  68.00
19540,High-grade Snake Alpha,   21.50,   10.13,  67.98
21009,Capital Propulsion Engine,   15.38,    7.25,  67.96
37298,Dual Giga Pulse Laser II,   40.00,   18.88,  67.94
41202,Sentient Damage Control,   20.13,    9.50,  67.93
41267,Compact Compounds,   15.88,    7.50,  67.91
19111,Corpum A-Type Medium Energy Nosferatu,   15.88,    7.50,  67.91
2547,Kinetic Shield Amplifier II,   22.75,   10.75,  67.91
23061,Einherji I,   11.63,    5.50,  67.88
15480,Improved Exile Booster,   14.00,    6.63,  67.88
19285,Gist X-Type Explosive Shield Hardener,   26.63,   12.63,  67.83
14130,True Sansha Reactor Control Unit,   24.50,   11.63,  67.82
33896,Medium Transverse Bulkhead II,   22.38,   10.63,  67.80
18799,Corelum C-Type Multispectrum Energized Membrane,   40.00,   19.00,  67.80
41266,Compact Electronics,   15.00,    7.13,  67.80
47934,Occult L,   26.50,   12.63,  67.73
95275,Star Cradle Background,   16.25,    7.75,  67.71
4346,Gistum A-Type Multispectrum Shield Hardener,   16.50,    7.88,  67.69
18670,Gistii A-Type 1MN Afterburner,   24.88,   11.88,  67.69
16359,Prototype Compact EM Armor Hardener I,   22.50,   10.75,  67.67
90489,Decayed Strip Miner Mutaplasmid,   19.88,    9.50,  67.66
15739,Federation Navy Multispectrum Energized Membrane,   26.13,   12.50,  67.64
20161,High-grade Crystal Omega,   53.63,   25.75,  67.56
90522,Gravid Ice Harvester Mutaplasmid,   15.88,    7.63,  67.55
22474,Damnation,   22.38,   10.75,  67.55
8789,125mm Light Prototype Automatic Cannon,   17.38,    8.38,  67.48
58945,Large Industrial Core I,   14.00,    6.75,  67.47
17726,Apocalypse Navy Issue,   52.63,   25.38,  67.47
30259,Melted Nanoribbons,   18.63,    9.00,  67.42
84422,Unstable Large EMP Smartbomb Mutaplasmid,   15.00,    7.25,  67.42
11540,Quantum Microprocessor,   18.88,    9.13,  67.41
91945,Republic Defense Booster II,   11.63,    5.63,  67.39
26914,Large Remote Armor Repairer II,   39.50,   19.13,  67.38
7449,425mm 'Scout' Accelerator Cannon,   36.88,   17.88,  67.35
47028,Neural Lace 'Blackglass' Net Intrusion 920-40,   25.00,   12.13,  67.34
11319,800mm Crystalline Carbonide Restrained Plates,   20.88,   10.13,  67.34
60464,Exigent Heavy Drone Firepower Mutaplasmid,   39.63,   19.25,  67.30
15693,Imperial Navy Multispectrum Coating,   18.50,    9.00,  67.27
28381,Dread Guristas Heavy Assault Missile Launcher,   14.88,    7.25,  67.23
91964,Federation Hardpoint Booster I,   15.38,    7.50,  67.21
11959,Rook,   11.25,    5.50,  67.16
28812,Mid-grade Virtue Gamma,   30.13,   14.75,  67.13
42831,Mining Equipment Preservation Charge,   13.00,    6.38,  67.10
2020,Large Cap Battery I,   13.25,    6.50,  67.09
15949,Federation Navy Small Plasma Smartbomb,   13.25,    6.50,  67.09
31011,Medium Explosive Armor Reinforcer I,   14.75,    7.25,  67.05
31159,Small Hyperspatial Velocity Optimizer I,   45.50,   22.38,  67.03
48426,Unstable Heavy Energy Nosferatu Mutaplasmid,   15.50,    7.63,  67.03
37304,Quad 800mm Repeating Cannon II,   16.00,    7.88,  67.02
41030,'Excavator' Mining Drone,   17.50,    8.63,  66.99
49725,Unstable Magnetic Field Stabilizer Mutaplasmid,   58.25,   28.75,  66.95
19361,Corpum B-Type EM Energized Membrane,   11.13,    5.50,  66.92
40560,Ametat II,   11.38,    5.63,  66.91
20631,Large 'Sheriff' Shield Extender,   11.88,    5.88,  66.90
62384,Compressed Vermillion Mykoserocin,   12.88,    6.38,  66.88
13969,Dread Guristas Multispectrum Shield Hardener,   52.50,   26.00,  66.88
15683,Republic Fleet Ballistic Control System,   40.13,   19.88,  66.88
20110,Sleeper Foundation Block,   13.38,    6.63,  66.88
91948,State Mobility Booster I,   13.63,    6.75,  66.87
91921,Federation Electronics Booster I,   13.88,    6.88,  66.87
27190,Poteque 'Prospector' Astrometric Pinpointing AP-610,   14.13,    7.00,  66.86
3895,Security Connections,   15.38,    7.63,  66.85
37480,Bifrost,   17.13,    8.50,  66.83
91963,State Hardpoint Booster I,   18.13,    9.00,  66.82
53299,Zirnitra Blueprint Data Vault,   19.13,    9.50,  66.81
16373,Experimental Enduring Kinetic Armor Hardener I,   30.25,   15.13,  66.67
17636,Raven Navy Issue,   21.50,   10.75,  66.67
16667,Neo Mercurite,   15.75,    7.88,  66.67
11554,Tesseract Capacitor Unit,   13.75,    6.88,  66.67
45630,Proteus Core - Friction Extension Processor,   13.75,    6.88,  66.67
11688,Particle Accelerator Unit,   12.25,    6.13,  66.67
14154,True Sansha Heavy Energy Nosferatu,   18.13,    9.13,  66.51
15770,Federation Navy 100MN Afterburner,   34.00,   17.13,  66.50
26302,Large Trimark Armor Pump II,   46.88,   23.63,  66.49
37848,Standup Light Missile,   14.88,    7.50,  66.48
81083,Starsi Blast! Classic,   28.75,   14.50,  66.47
83471,Sansha NET Resonator,   23.63,   12.00,  66.32
27423,Caldari Navy Inferno Cruise Missile,   29.50,   15.00,  66.29
47737,Decayed 5MN Microwarpdrive Mutaplasmid,   35.88,   18.25,  66.28
15753,Republic Fleet 10MN Afterburner,   13.75,    7.00,  66.27
16064,Caldari Navy Heavy Missile Launcher,   20.38,   10.38,  66.26
14144,Dark Blood Capacitor Power Relay,   49.50,   25.25,  66.22
27343,Guristas Scourge Torpedo,   18.38,    9.38,  66.22
20509,High-grade Amulet Omega,   17.88,    9.13,  66.20
91920,State Electronics Booster I,   11.25,    5.75,  66.18
19173,Gistii A-Type Small Shield Booster,   19.75,   10.13,  66.11
13999,Domination Multispectrum Coating,   13.63,    7.00,  66.06
18865,Corpum A-Type Thermal Energized Membrane,   24.75,   12.75,  66.00
11541,Photon Microprocessor,   32.50,   16.75,  65.99
19009,Centii A-Type Small Armor Repairer,   32.38,   16.75,  65.90
9943,Cybernetic Subprocessor - Basic,   43.00,   22.25,  65.90
81008,Squall,   35.75,   18.50,  65.90
32246,RSS Core Scanner Probe,   14.25,    7.38,  65.90
85085,Medium Breacher Pod Launcher,   16.63,    8.63,  65.84
32309,Scorpion Navy Issue,   12.75,    6.63,  65.81
22571,Inherent Implants 'Yeti' Ice Harvesting IH-1005,   15.88,    8.25,  65.80
28750,ORE Miner,   15.63,    8.13,  65.79
92453,Moreau’s Modified Expanded Scan Probe Launcher,   33.88,   17.63,  65.78
2575,Radar ECM II,   50.13,   26.13,  65.74
18803,Corelum C-Type Explosive Energized Membrane,   20.13,   10.50,  65.71
47755,Unstable 100MN Afterburner Mutaplasmid,   36.88,   19.25,  65.70
24511,Inferno Fury Heavy Missile,   22.50,   11.75,  65.69
47700,Unstable Stasis Webifier Mutaplasmid,   55.50,   29.00,  65.68
31185,Medium Polycarbon Engine Housing II,   16.00,    8.38,  65.64
16383,Prototype Compact Thermal Armor Hardener I,   23.38,   12.25,  65.61
31173,Medium Low Friction Nozzle Joints II,   23.13,   12.13,  65.60
7487,Modal Light Electron Particle Accelerator I,   12.63,    6.63,  65.58
85390,Armor Mutaplasmid Residue,   15.00,    7.88,  65.57
14166,True Sansha Medium Energy Neutralizer,   17.13,    9.00,  65.55
15889,Caldari Navy Warp Disruptor,   29.00,   15.25,  65.54
22111,Mid-grade Crystal Gamma,   16.88,    8.88,  65.53
30987,Small Trimark Armor Pump I,   28.75,   15.13,  65.53
624,Maller,   28.75,   15.13,  65.53
5849,Extruded Compact Heat Sink,   74.13,   39.00,  65.52
45620,Loki Propulsion - Intercalated Nanofibers,   30.38,   16.00,  65.50
16680,Phenolic Composites,   28.88,   15.25,  65.44
17207,Guristas Brass Tag,   13.25,    7.00,  65.43
12531,Angel Crystal Tag,   14.63,    7.75,  65.36
2998,Noctis,   24.50,   13.00,  65.33
4292,Siege Module II,   36.00,   19.13,  65.31
18879,Centum A-Type Kinetic Energized Membrane,   20.00,   10.63,  65.31
54402,Mid-grade Hydra Epsilon,   13.88,    7.38,  65.29
15604,Caldari Navy Admiral Insignia I,   25.13,   13.38,  65.26
58950,Large Industrial Core II,   11.50,    6.13,  65.25
17812,Republic Fleet Firetail,   13.38,    7.13,  65.24
19046,Centus X-Type Large Armor Repairer,   34.25,   18.25,  65.24
21017,Capital Armor Plates,   13.13,    7.00,  65.22
54975,Vorton Tuning System II,   67.00,   35.75,  65.21
27179,Zainou 'Beancounter' Research RR-605,   19.88,   10.63,  65.16
10631,Rocket Launcher II,   70.38,   37.63,  65.16
37820,Caldari Navy Shield Power Relay,   14.25,    7.63,  65.14
28700,Vermillion Mykoserocin,   15.88,    8.50,  65.13
41489,Cap Booster 3200,   45.00,   24.13,  65.10
10250,Mining Drone II,   47.00,   25.25,  65.05
11689,Laser Focusing Crystals,   11.63,    6.25,  65.03
37479,Micro Jump Field Generator,   20.88,   11.25,  64.98
88001,Babaroga,   14.38,    7.75,  64.97
92454,Roden’s Modified Nanofiber Internal Structure,   11.13,    6.00,  64.96
22448,Absolution,   13.63,    7.38,  64.88
45612,Legion Propulsion - Wake Limiter,   13.13,    7.13,  64.81
14170,True Sansha Heavy Energy Neutralizer,   27.38,   14.88,  64.79
45663,Synthetic Aperture Ladar Receiver,   42.75,   23.25,  64.77
18939,Centus X-Type Explosive Armor Hardener,   31.00,   16.88,  64.75
16671,Titanium Carbide,   21.13,   11.50,  64.75
2811,Inferno Rage Torpedo,   23.88,   13.00,  64.75
30022,Heuristic Selfassemblers,   15.38,    8.38,  64.74
37627,Corpum A-Type Medium Energy Neutralizer,   19.50,   10.63,  64.73
27359,Caldari Navy Nova Torpedo,   20.63,   11.25,  64.71
34481,Domination Inertial Stabilizers,   15.13,    8.25,  64.71
42530,Skirmish Command Burst I,   11.00,    6.00,  64.71
41057,Heavy Stasis Grappler II,   23.13,   12.63,  64.69
14206,Shadow Serpentis Large Plasma Smartbomb,   17.63,    9.63,  64.68
21720,Sleeper Thermal Regulator,   14.63,    8.00,  64.64
90491,Unstable Strip Miner Mutaplasmid,   68.00,   37.25,  64.61
22470,Nighthawk,   23.50,   12.88,  64.60
16467,Medium Gremlin Compact Energy Neutralizer,   54.63,   30.00,  64.55
